Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Molybdenum block / 42
appliedenergistics2:item.ItemFacade:0, Cable Facade - Technetium block / 43
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ruthenlium block / 44
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhodium block / 45
appliedenergistics2:item.ItemFacade:0, Cable Facade - Palladlum block / 46
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silver block / 47
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cadmium block / 48
appliedenergistics2:item.ItemFacade:0, Cable Facade - Indium block / 49
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin block / 50
appliedenergistics2:item.ItemFacade:0, Cable Facade - Antimony block / 51
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tellurlum block / 52
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iodine block / 53
appliedenergistics2:item.ItemFacade:0, Cable Facade - Xenon block / 54
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cesium  block / 55
appliedenergistics2:item.ItemFacade:0, Cable Facade - Barium block / 56
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lanthanum block / 57
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cerium block / 58
appliedenergistics2:item.ItemFacade:0, Cable Facade - Praseodymium block / 59
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neodymium block / 60
appliedenergistics2:item.ItemFacade:0, Cable Facade - Promethium block / 61
appliedenergistics2:item.ItemFacade:0, Cable Facade - Samarium block / 62
appliedenergistics2:item.ItemFacade:0, Cable Facade - Europluim block / 63
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gadolinium block / 64
appliedenergistics2:item.ItemFacade:0, Cable Facade - Terblum block / 65
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dysprosium block / 66
appliedenergistics2:item.ItemFacade:0, Cable Facade - Holmium block / 67
appliedenergistics2:item.ItemFacade:0, Cable Facade - Erblum block / 68
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thullum block / 69
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ytterbium block / 70
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lutetlum block / 71
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hafnium block / 72
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tantalum block / 73
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tungsten block / 74
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rhenium block / 75
appliedenergistics2:item.ItemFacade:0, Cable Facade - Osmium block / 76
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iridium block / 77
appliedenergistics2:item.ItemFacade:0, Cable Facade - Platinum block / 78
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold block / 79
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mercury block / 80
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thallium block / 81
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead block / 82
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bismuth block / 83
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polonium block / 84
appliedenergistics2:item.ItemFacade:0, Cable Facade - Astatine block / 85
appliedenergistics2:item.ItemFacade:0, Cable Facade - Radon block / 86
appliedenergistics2:item.ItemFacade:0, Cable Facade - Francium block / 87
appliedenergistics2:item.ItemFacade:0, Cable Facade - Radium block / 88
appliedenergistics2:item.ItemFacade:0, Cable Facade - Actinium block / 89
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thorium block / 90
appliedenergistics2:item.ItemFacade:0, Cable Facade - Protactinium block / 91
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranium block / 92
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neptunium block / 93
appliedenergistics2:item.ItemFacade:0, Cable Facade - Plutonium block / 94
appliedenergistics2:item.ItemFacade:0, Cable Facade - Americium block / 95
appliedenergistics2:item.ItemFacade:0, Cable Facade - Curium block / 96
appliedenergistics2:item.ItemFacade:0, Cable Facade - Berkelium block / 97
appliedenergistics2:item.ItemFacade:0, Cable Facade - Californium block / 98
appliedenergistics2:item.ItemFacade:0, Cable Facade - Einsteinium block / 99
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fermium block / 100
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mendelevium block / 101
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nobelium block / 102
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lawrenceium block / 103
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rutherfordium block / 104
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dubnium block / 105
appliedenergistics2:item.ItemFacade:0, Cable Facade - Seaborgium block / 106
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bohrium block / 107
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hassium block / 108
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meitnerium block / 109
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darmstadtium block / 110
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roentgenium block / 111
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copernicium block / 112
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununtrium block / 113
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununquadium block / 114
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununpentium block / 115
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununhexium block / 116
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununseptium block / 117
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ununoctium block / 118
appliedenergistics2:item.ItemFacade:0, Cable Facade - 57-71 block
appliedenergistics2:item.ItemFacade:0, Cable Facade - 89-103 block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkstone Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkstone Pillar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkstone Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Decorative Darkstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titanium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Machine Frame
appliedenergistics2:item.ItemFacade:0, Cable Facade - Machine Base
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Blank Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Small Blocks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Cross Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Cross 2 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Pattern 1 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dimensional Pattern 2 Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Activity Probe
appliedenergistics2:item.ItemFacade:0, Cable Facade - Destination Analyzer
appliedenergistics2:item.ItemFacade:0, Cable Facade - Matter Booster
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oak Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Spruce Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Birch Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jungle Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Acacia Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Oak Trim
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hambone
appliedenergistics2:item.ItemFacade:0, Cable Facade - SDX
appliedenergistics2:item.ItemFacade:0, Cable Facade - SDX
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Blue Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Green Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Congealed Purple Slime
appliedenergistics2:item.ItemFacade:0, Cable Facade - Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Netherrack Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lapis Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Endstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Sandstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Netherrack Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Polished Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Iron Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Gold Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Lapis Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Diamond Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Redstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Slime Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Endstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Obsidian Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Stone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alumite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ardite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Manyullyn Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Alumite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Ardite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Cobalt Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Manyullyn Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ardite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Iron Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gold Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminum Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobalt Gravel Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Cobalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Ardite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Manyullyn
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum Brass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Alumite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Solid Ender
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slimy Mud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Grout
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slimy Mud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Graveyard Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Consecrated Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Slimedirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slime Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glue Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rough Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brownstone Road
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fancy Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Brownstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titanium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bauxite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silicon Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tantalum Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ruby Ore
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemCrystalSeed:0, Certus Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:600, Nether Quartz Seed
appliedenergistics2:item.ItemCrystalSeed:1200, Fluix Seed
appliedenergistics2:item.ItemEncodedPattern, Encoded Pattern
appliedenergistics2:item.ToolColorApplicator, Color Applicator
appliedenergistics2:item.ItemPaintBall:0, Paint Ball - White
appliedenergistics2:item.ItemPaintBall:1, Paint Ball - Orange
appliedenergistics2:item.ItemPaintBall:2, Paint Ball - Magenta
appliedenergistics2:item.ItemPaintBall:3, Paint Ball - Light Blue
appliedenergistics2:item.ItemPaintBall:4, Paint Ball - Yellow
appliedenergistics2:item.ItemPaintBall:5, Paint Ball - Lime
appliedenergistics2:item.ItemPaintBall:6, Paint Ball - Pink
appliedenergistics2:item.ItemPaintBall:7, Paint Ball - Gray
appliedenergistics2:item.ItemPaintBall:8, Paint Ball - Light Gray
appliedenergistics2:item.ItemPaintBall:9, Paint Ball - Cyan
appliedenergistics2:item.ItemPaintBall:10, Paint Ball - Purple
appliedenergistics2:item.ItemPaintBall:11, Paint Ball - Blue
appliedenergistics2:item.ItemPaintBall:12, Paint Ball - Brown
appliedenergistics2:item.ItemPaintBall:13, Paint Ball - Green
appliedenergistics2:item.ItemPaintBall:14, Paint Ball - Red
appliedenergistics2:item.ItemPaintBall:15, Paint Ball - Black
appliedenergistics2:item.ItemPaintBall:20, Paint Ball - Lumen White
appliedenergistics2:item.ItemPaintBall:21, Paint Ball - Lumen Orange
appliedenergistics2:item.ItemPaintBall:22, Paint Ball - Lumen Magenta
appliedenergistics2:item.ItemPaintBall:23, Paint Ball - Lumen Light Blue
appliedenergistics2:item.ItemPaintBall:24, Paint Ball - Lumen Yellow
appliedenergistics2:item.ItemPaintBall:25, Paint Ball - Lumen Lime
appliedenergistics2:item.ItemPaintBall:26, Paint Ball - Lumen Pink
appliedenergistics2:item.ItemPaintBall:27, Paint Ball - Lumen Gray
appliedenergistics2:item.ItemPaintBall:28, Paint Ball - Lumen Light Gray
appliedenergistics2:item.ItemPaintBall:29, Paint Ball - Lumen Cyan
appliedenergistics2:item.ItemPaintBall:30, Paint Ball - Lumen Purple
appliedenergistics2:item.ItemPaintBall:31, Paint Ball - Lumen Blue
appliedenergistics2:item.ItemPaintBall:32, Paint Ball - Lumen Brown
appliedenergistics2:item.ItemPaintBall:33, Paint Ball - Lumen Green
appliedenergistics2:item.ItemPaintBall:34, Paint Ball - Lumen Red
appliedenergistics2:item.ItemPaintBall:35, Paint Ball - Lumen Black
appliedenergistics2:item.ItemMultiMaterial:28, Advanced Card
appliedenergistics2:item.ItemMultiMaterial:44, Annihilation Core
appliedenergistics2:item.ItemMultiMaterial:25, Basic Card
appliedenergistics2:item.ItemMultiMaterial:52, Blank Pattern
appliedenergistics2:item.ItemMultiMaterial:23, Calculation Processor
appliedenergistics2:item.ItemMultiMaterial:13, Inscriber Calculation Press
appliedenergistics2:item.ItemMultiMaterial:16, Printed Calculation Circuit
appliedenergistics2:item.ItemMultiMaterial:27, Capacity Card
appliedenergistics2:item.ItemMultiMaterial:53, Crafting Card
appliedenergistics2:item.ItemMultiMaterial:29, Fuzzy Card
appliedenergistics2:item.ItemMultiMaterial:31, Inverter Card
appliedenergistics2:item.ItemMultiMaterial:26, Redstone Card
appliedenergistics2:item.ItemMultiMaterial:30, Acceleration Card
appliedenergistics2:item.ItemMultiMaterial:34, 128³ Spatial Component
